epoch,train_loss,train_acc,val_loss,val_acc,lr
1,1.712149119651496,38.26812428078251,1.5237886209961449,47.20554272517321,0.0009997535269026829
2,1.3420634669182079,54.58573072497123,1.3316121551511468,55.3810623556582,0.0009990143508499217
3,1.2015000244553262,60.32796317606444,1.222897353733935,60.78521939953811,0.0009977832013192385
4,1.094911730467793,64.41311852704258,1.161919531370696,62.725173210161664,0.0009960612933065818
5,1.0127167196899345,66.77790563866513,1.1050382513165748,65.17321016166282,0.0009938503261272714
6,0.9435355607055822,68.77445339470655,1.0962581933921258,62.956120092378754,0.00099115248173898
7,0.8712186847237915,71.39815880322209,1.1282016216745,63.094688221709006,0.0009879704225884043
8,0.7949923882138743,74.02186421173764,1.0433579272541107,68.2217090069284,0.0009843072889837512
9,0.7476745607526448,75.27042577675489,0.9391375448632185,69.09930715935334,0.000980166695995633
10,0.6671178896490257,78.13003452243959,1.0875418935719594,67.34411085450347,0.0009755527298894294
11,0.6176232440699367,79.5512082853855,1.0507827527597375,69.51501154734412,0.0009704699440926358
12,0.5503575028909501,82.05408515535098,0.9509518859705803,71.40877598152424,0.0009649233547011817
13,0.5129595727791583,82.72727272727273,1.0704655995269845,69.4688221709007,0.0009589184355291487
14,0.45747769019546114,84.92520138089759,0.9846314813743838,71.7782909930716,0.000952461112706777
15,0.407272461766615,86.23705408515535,1.0820895339545147,72.19399538106235,0.00094555775883209
16,0.3590361388423775,87.9228998849252,1.2892153768079662,68.17551963048498,0.0009382151866819101
17,0.30354809752816575,89.54545454545455,1.2340502410782952,71.27020785219399,0.0009304406424884702
18,0.29029384445403333,90.09781357882623,1.266889947391272,70.66974595842956,0.000922241798788257
19,0.2596684506216587,91.05868814729574,1.2313830690350873,70.43879907621248,0.0009136267468501441
20,0.22400432713286925,92.46835443037975,1.3040294521400064,69.33025404157044,0.0009046039886902867
21,0.21218552278018243,92.88262370540852,1.3105622956851888,69.88452655889145,0.0008951824286816577
22,0.18354597849593476,93.84349827387803,1.2595524763882022,72.88683602771363,0.0008853713647665071
23,0.18081953064961867,93.93555811277331,1.2463730948901892,71.59353348729792,0.0008751804792804149
24,0.1541797769597814,94.77560414269276,1.2061158843458937,74.68822170900692,0.0008646198293969954
25,0.13013091530089274,95.84004602991945,1.3830879633751532,72.19399538106235,0.0008536998372026807
26,0.12999094087626223,95.62715765247411,1.4881194625660674,71.91685912240185,0.0008424312794113804
27,0.1472279693438351,95.12082853855006,1.3248962779380984,73.16397228637413,0.0008308252767291644
28,0.11763454377136791,96.11047180667434,1.4180634587521366,72.70207852193995,0.0008188932828794708
29,0.10207966702751241,96.43843498273878,1.3925425162766878,74.96535796766743,0.0008066470732996621
30,0.10781290576599273,96.283084004603,1.4741305108433782,72.97921478060046,0.0007940987335200907
31,0.10441511825875939,96.58803222094362,1.518065773945207,72.37875288683603,0.0007812606472371396
32,0.08854890547186925,97.13463751438435,1.4628872430627395,72.47113163972287,0.0007681454840920091
33,0.08338188049056587,97.24971231300346,1.486164947139749,73.44110854503464,0.0007547661871673109
34,0.07992987647498298,97.34752589182969,1.4659233583313764,73.81062355658199,0.0007411359602138072
35,0.07441080631420308,97.54890678941312,1.5379705848374488,72.97921478060046,0.000727268254619904
36,0.07707371598043157,97.62370540851553,1.4492877617719266,74.27251732101617,0.0007131767561367542
37,0.07367820375705067,97.68124280782509,1.430206425112885,74.27251732101617,0.0006988753713720732
38,0.06579951467839154,97.77905638665132,1.576673731923654,72.8406466512702,0.000684378214065997
39,0.06459508753897165,97.89413118527042,1.5728162511116364,73.81062355658199,0.0006696995911625234
40,0.05326109448548565,98.34292289988493,1.6216080661458727,73.85681293302541,0.0006548539886902865
41,0.057710663453001694,98.10701956271576,1.5992334790785925,71.87066974595842,0.0006398560574665953
42,0.056289898241271015,98.23360184119677,1.627225083856054,74.13394919168591,0.0006247205986388451
43,0.05609193629702024,98.23935558112774,1.629844336930929,74.31870669745959,0.0006094625490775733
44,0.0503616446756701,98.33716915995397,1.5905486493132681,72.74826789838338,0.0005940969666355698
45,0.03245565447746267,99.02761795166859,1.5959274702204291,73.62586605080831,0.0005786390152875956
46,0.03018970319816909,99.06789413118527,1.6913080319246023,72.74826789838338,0.0005631039501653703
47,0.02728293508171212,99.09666283084005,1.7149736749107238,73.57967667436489,0.0005475071025025981
48,0.038645552734065246,98.73993095512083,1.7460075758896578,73.39491916859123,0.0005318638645048923
49,0.042756187851927634,98.54430379746836,1.7018147224642113,74.364896073903,0.0005161896741595253
50,0.03648091698541243,98.79171461449943,1.7532068227441426,72.42494226327945,0.0005005000000000002
51,0.04508046980934396,98.40621403912543,1.6391147890212079,74.13394919168591,0.0004848103258404751
52,0.029198000177320937,99.10817031070195,1.6768561923751655,74.78060046189377,0.0004691361354951082
53,0.01746764943695984,99.46490218642117,1.6282580048327633,74.8729792147806,0.00045349289749740224
54,0.015495496391242647,99.44764096662831,1.7007013591139752,74.31870669745959,0.0004378960498346302
55,0.021057536695163238,99.33831990794016,1.7431010216061569,73.57967667436489,0.0004223609847124048
56,0.020694701754304788,99.39010356731876,1.7765289581950763,73.71824480369516,0.0004069030333644307
57,0.019871542721470202,99.36133486766398,1.7970333326771408,73.25635103926096,0.0003915374509224273
58,0.018672727645343754,99.37284234752589,1.894882351449125,72.97921478060046,0.0003762794013611551
59,0.020201052331833984,99.33831990794016,1.8113272253002362,74.04157043879907,0.00036114394253340513
60,0.009964792139895054,99.68929804372843,1.7680543017993073,73.99538106235566,0.000346146011309714
61,0.013054610619035317,99.6029919447641,1.814161785893297,74.31870669745959,0.00033130040883747703
62,0.01454168837581803,99.56846950517837,1.878349060467154,73.85681293302541,0.0003166217859340036
63,0.011255227678543294,99.614499424626,1.815224840294131,74.73441108545035,0.0003021246286279271
64,0.010954902499862727,99.60874568469505,2.026308407395321,73.81062355658199,0.00028782324386324626
65,0.011010648060862781,99.64902186421173,1.8786296848061455,74.8729792147806,0.00027373174538009644
66,0.010940887522508613,99.62600690448792,1.8046172021718279,75.1039260969977,0.00025986403978619317
67,0.008817984979150664,99.66052934407365,1.8234610953314474,75.51963048498845,0.00024623381283268956
68,0.006794210725141206,99.82163406214039,1.7990157482805758,75.24249422632795,0.00023285451590799108
69,0.0049424926326229685,99.85615650172612,1.8446388585187545,75.05773672055427,0.00021973935276286074
70,0.0063996857918557255,99.81012658227849,1.8278786254121855,74.8729792147806,0.00020690126647990976
71,0.0028160008789168823,99.93095512082854,1.7516180629611842,75.70438799076213,0.00019435292670033822
72,0.003162551257188375,99.90218642117377,1.807818061884226,74.5958429561201,0.0001821067171205295
73,0.004346209372051105,99.86191024165707,1.8246322753523019,75.33487297921478,0.000170174723270836
74,0.002739142581391265,99.90218642117377,1.8668688490814755,74.50346420323325,0.00015856872058862001
75,0.003531131470590397,99.8849252013809,1.9040281530615915,74.45727482678984,0.00014730016279731957
76,0.0028056379406940957,99.89643268124281,1.9242808518729089,74.8729792147806,0.00013638017060300508
77,0.004384400827648205,99.90218642117377,1.887792319114434,74.82678983833718,0.00012581952071958545
78,0.0023631827255409005,99.92520138089759,1.86291864517104,74.82678983833718,0.00011562863523349334
79,0.00208495069366906,99.91369390103567,1.8389563463989638,75.1039260969977,0.00010581757131834266
80,0.0009113004892569902,99.98273878020713,1.8427727597139725,75.98152424942263,9.639601130971382e-05
81,0.0013309613013022736,99.96547756041427,1.8582668039732662,75.33487297921478,8.737325314985643e-05
82,0.0017204365467201753,99.95397008055235,1.8739769035756726,75.47344110854503,7.875820121174359e-05
83,0.0009237694330510798,99.98273878020713,1.8486716201068623,75.98152424942263,7.05593575115301e-05
84,0.0009004777678465286,99.97123130034522,1.857901770495928,75.98152424942263,6.278481331809015e-05
85,0.0013115370487597018,99.97698504027618,1.8664127272216058,76.07390300230946,5.54422411679103e-05
86,0.0010659248567397557,99.95397008055235,1.850862538250159,76.02771362586606,4.853888729322334e-05
87,0.0008949867249406864,99.97123130034522,1.8581708632495606,75.98152424942263,4.2081564470851536e-05
88,0.0008914896341413688,99.98273878020713,1.8581779747031302,75.98152424942263,3.6076645298818454e-05
89,0.0008699682441270659,99.96547756041427,1.8824957861911342,75.3810623556582,3.053005590736439e-05
90,0.0010159842205164948,99.97698504027618,1.8734691890227602,75.42725173210161,2.5447270110570814e-05
91,0.0007563388373457475,99.97698504027618,1.9285740384879344,75.05773672055427,2.0833304004366997e-05
92,0.0016275624772668074,99.94246260069045,1.887755843205485,75.98152424942263,1.6692711016248837e-05
93,0.0004917575336085264,99.9884925201381,1.873203724801678,75.51963048498845,1.3029577411595715e-05
94,0.0005774142821498244,99.97698504027618,1.8812763803412678,75.8891454965358,9.847518261019987e-06
95,0.0006701885923750683,99.97123130034522,1.8757655912403697,75.75057736720554,7.14967387272874e-06
96,0.0004401352151340705,99.9884925201381,1.891307640819021,75.19630484988453,4.9387066934183575e-06
97,0.0006236450529532181,99.98273878020713,1.9174082588929227,75.3810623556582,3.2167986807615425e-06
98,0.0006376269877222055,99.9884925201381,1.8838985304909546,75.70438799076213,1.9856491500783564e-06
99,0.0006279638474647726,99.98273878020713,1.8698518716022545,75.84295612009238,1.2464730973170658e-06
100,0.0005811718086915287,99.97698504027618,1.8644093152281869,75.84295612009238,1e-06
