epoch,train_loss,train_acc,val_loss,val_acc,lr
1,0.8610874845600238,72.8078250863061,0.6130086352175433,81.15473441108546,0.0009990143508499217
2,0.6435596720121535,79.71231300345224,0.5937308211662478,82.63279445727483,0.0009960612933065818
3,0.5619818602661818,82.83659378596087,0.5898928917376605,82.67898383371825,0.00099115248173898
4,0.5310143169928749,83.56156501726122,0.47996651677556734,86.55889145496536,0.0009843072889837512
5,0.4810816146836319,85.37974683544304,0.46321914312849144,86.32794457274827,0.0009755527298894294
6,0.4615856141572169,85.32796317606444,0.5585143168721408,83.27944572748268,0.0009649233547011816
7,0.4542393487911367,85.98964326812428,0.49142574166866154,86.05080831408776,0.0009524611127067769
8,0.4214998830414202,86.97928653624857,0.4429601630337932,87.62124711316397,0.0009382151866819099
9,0.4044591481035406,87.31300345224396,0.43775967280047046,87.11316397228637,0.0009222417987882566
10,0.38649459232257893,87.8078250863061,0.4007754237836283,88.91454965357968,0.0009046039886902864
11,0.36769210133783015,88.3716915995397,0.4161389491505766,88.08314087759815,0.0008853713647665069
12,0.35573033435298057,88.78596087456847,0.42459248403478717,87.29792147806005,0.0008646198293969952
13,0.3443283050052041,89.2059838895282,0.3883373213179117,88.96073903002309,0.0008424312794113801
14,0.32092564647847954,89.75834292289989,0.3789900962409604,89.14549653579677,0.0008188932828794706
15,0.30547467655361865,90.23014959723821,0.379275859286686,89.05311778290994,0.0007940987335200906
16,0.30391408671443837,90.32220943613349,0.4049924890005286,88.49884526558891,0.0007681454840920089
17,0.28187684432889565,90.897583429229,0.414625352689906,87.75981524249423,0.0007411359602138069
18,0.27229288935798496,91.31185270425777,0.3754408353126627,89.60739030023095,0.0007131767561367538
19,0.2587432542110614,91.50747986191024,0.3954277199355339,88.36027713625866,0.0006843782140659967
20,0.2523585802769359,91.70310701956272,0.3686247778252008,89.83833718244804,0.0006548539886902863
21,0.230918062038471,92.3590333716916,0.36176279462168454,89.7459584295612,0.0006247205986388449
22,0.2271949328679347,92.86536248561565,0.35154365799099413,90.30023094688222,0.0005940969666355696
23,0.2188310833105558,92.94591484464902,0.3759808403549514,90.34642032332563,0.0005631039501653701
24,0.19407263925626994,93.7686996547756,0.3547393741357134,89.9769053117783,0.0005318638645048921
25,0.1869901709592932,93.95857307249712,0.3685835519784042,89.93071593533487,0.0005005
26,0.1768015046971577,94.20023014959723,0.3682563708316509,90.0230946882217,0.00046913613549510796
27,0.16993498694498876,94.36708860759494,0.37105055493377925,90.11547344110855,0.00043789604983463003
28,0.1509245875001091,94.95397008055235,0.3941281118651736,89.51501154734412,0.00040690303336443054
29,0.14422205520581596,95.12658227848101,0.35540699535167797,90.48498845265588,0.000376279401361155
30,0.12926667082810428,95.77675489067894,0.3871030183539104,90.06928406466513,0.00034614601130971394
31,0.11849778911272456,96.08745684695052,0.37736486809083003,90.06928406466513,0.00031662178593400354
32,0.11001315526707126,96.37514384349828,0.37559711495392867,90.34642032332563,0.00028782324386324626
33,0.10459899040511343,96.6398158803222,0.3593837005058282,90.5311778290993,0.00025986403978619317
34,0.0921478282739553,97.10011507479862,0.3661997648244229,90.5311778290993,0.00023285451590799105
35,0.08552992426896397,97.09436133486767,0.3770022747388613,90.62355658198614,0.0002069012664799097
36,0.08524110437262593,97.22094361334868,0.3584102863734093,91.59353348729792,0.00018210671712052946
37,0.07704560732162452,97.48561565017262,0.36000718979582225,91.08545034642032,0.00015856872058861996
38,0.07774203490161512,97.30724971231301,0.376957349575557,90.85450346420323,0.00013638017060300502
39,0.06621375879309258,97.66973532796318,0.3697861827737878,91.22401847575058,0.0001156286352334933
40,0.0632194829105868,98.01495972382048,0.3741220407325594,90.90069284064666,9.639601130971378e-05
41,0.060130355326229463,98.03222094361335,0.3666003916765333,91.08545034642032,7.875820121174356e-05
42,0.05679123812484779,98.02646720368239,0.3732953007963183,91.22401847575058,6.278481331809012e-05
43,0.05213908067592543,98.3199079401611,0.3808944015834678,91.68591224018476,4.853888729322332e-05
44,0.0453976052008372,98.49827387802071,0.3788802393486263,91.17782909930716,3.607664529881844e-05
45,0.04783504535845975,98.50978135788263,0.3827230272096244,91.59353348729792,2.5447270110570804e-05
46,0.0447748535195895,98.57882623705409,0.3840287572155786,91.31639722863741,1.6692711016248827e-05
47,0.05057539095238314,98.33141542002302,0.3844598859514155,91.17782909930716,9.84751826101998e-06
48,0.046337865124766314,98.44649021864211,0.38259272817479273,91.36258660508084,4.938706693418354e-06
49,0.04325667037162394,98.4867663981588,0.3862953926688254,91.36258660508084,1.9856491500783555e-06
50,0.0425346684225238,98.63060989643269,0.3825952082132495,91.63972286374134,1e-06
